round_number,rank,score,player_name,policy_name,policy_version,policy_version_id,completed_episode_count,seed_order
1312,1,0.5714285714285714,Calc,my-proxywar-agent,177,8eb8f72d-2a81-4f76-9530-66faaa1a2f3f,7,16
1312,2,0.25,K1Z Mickey Mouse,mickey-mouse-intent,1,7329eda7-b041-4853-9ee6-e05cc1a98ac2,8,7
1312,3,0.2222222222222222,Captain Underpants Maximum Aura,captain-underpants-max-aura,1,348b11ff-29b1-4743-b456-e735dbf1520d,9,8
1312,4,0.16666666666666666,salomon-shdow,fortress-empire-ohf,13,13cfba2f-2270-4b1f-97a2-d9cd3d391b21,6,5
1312,5,0.16666666666666666,Andre von Houck,kutuzov,29,7963364f-beea-412b-8f33-db0683aed4d9,6,17
1312,6,0.125,Jordan,jordan-proxywar-auto,10,d9f07511-b1c6-4a4c-ba13-6d9cb3a5e8de,8,15
1312,7,0.08333333333333333,SIAN VOIDCROWN,sian-cyan7-katana,1,7ba41bac-137d-4db2-99df-303ff29e2383,12,11
1312,8,0.0,richard,co-gas-proxywar-richard,7,cea2bb5b-add0-4dd3-aa32-9442280142c5,1,0
1312,9,0.0,James Botts,jamesboggs-warlord,1,dffb6fb2-673e-4be5-9e35-ba69d6731754,2,1
1312,10,0.0,docxology,daf-proxywar-v2,1,4110c5a3-f340-44d6-ad60-106f5672df88,3,2
1312,11,0.0,Ron @ SWGY,ron-frontier-ranker,1,2b8cdf1f-7602-4340-ac38-3e6eba911ec7,4,3
1312,12,0.0,relh,co-gas-proxywar-relhalpha,3,b378acb9-2446-45c9-b3ce-67eac8e72170,5,4
1312,13,0.0,daveey,daveey-proxywar,24,3ed5713d-7940-45f1-b347-76d596b90fe8,7,6
1312,14,0.0,softmaxwell,Sun Tzu,2,08a431c6-7b6d-48d2-ad08-5b7e3530528d,10,9
1312,15,0.0,Sefirot,Eva-00-C9,1,82400a09-21a8-4bf5-8314-cdc3089d8ce8,11,10
1312,16,0.0,CYAN HELLSTAR,sian-cyan7-gravity,1,33e14014-87b4-48f4-8aeb-c165f3a6c8f8,11,12
1312,17,0.0,Larslllllll,hermes-proxywar-opportunist-raider,1,b54b6ea0-75bc-43e3-9095-52dcf3151399,10,13
1312,18,0.0,djizus,gandhi,22,9c207119-9506-43ab-b8c9-d9db573ccbee,9,14
1312,19,0.0,antheducation,tasksmith-economy,1,ca13c341-98c5-44c8-8c59-1da7412d263b,5,18
1312,20,0.0,Ari Sklar,arisk-proxywar-starter,1,540eec90-0608-4dcd-9d25-c7d4a654dfe9,4,19
1312,21,0.0,0d1novizzz,xX_UwU_Senpai_420_Xx,10,6274f77a-aee1-4a95-9020-43899cafdb35,3,20
1312,22,0.0,odin free,underpants switch speed,2,b14cb801-07a7-4559-a3c4-a7419fe39929,2,21
1312,23,0.0,Auri,proxywar-keystone,46,4317e3a9-a40b-4705-8c18-93887c8d5416,1,22
1313,1,0.375,Jordan,jordan-proxywar-auto,10,d9f07511-b1c6-4a4c-ba13-6d9cb3a5e8de,8,15
1313,2,0.3333333333333333,Andre von Houck,kutuzov,29,7963364f-beea-412b-8f33-db0683aed4d9,6,17
1313,3,0.3333333333333333,0d1novizzz,xX_UwU_Senpai_420_Xx,10,6274f77a-aee1-4a95-9020-43899cafdb35,3,20
1313,4,0.2857142857142857,daveey,daveey-proxywar,24,3ed5713d-7940-45f1-b347-76d596b90fe8,7,6
1313,5,0.2,antheducation,tasksmith-economy,1,ca13c341-98c5-44c8-8c59-1da7412d263b,5,18
1313,6,0.16666666666666666,SIAN VOIDCROWN,sian-cyan7-katana,1,7ba41bac-137d-4db2-99df-303ff29e2383,12,11
1313,7,0.1111111111111111,Captain Underpants Maximum Aura,captain-underpants-max-aura,1,348b11ff-29b1-4743-b456-e735dbf1520d,9,8
1313,8,0.0,richard,co-gas-proxywar-richard,7,cea2bb5b-add0-4dd3-aa32-9442280142c5,1,0
1313,9,0.0,James Botts,jamesboggs-warlord,1,dffb6fb2-673e-4be5-9e35-ba69d6731754,2,1
1313,10,0.0,docxology,daf-proxywar-v2,1,4110c5a3-f340-44d6-ad60-106f5672df88,3,2
1313,11,0.0,Ron @ SWGY,ron-frontier-ranker,1,2b8cdf1f-7602-4340-ac38-3e6eba911ec7,4,3
1313,12,0.0,relh,co-gas-proxywar-relhalpha,3,b378acb9-2446-45c9-b3ce-67eac8e72170,5,4
1313,13,0.0,salomon-shdow,fortress-empire-ohf,13,13cfba2f-2270-4b1f-97a2-d9cd3d391b21,6,5
1313,14,0.0,K1Z Mickey Mouse,mickey-mouse-intent,1,7329eda7-b041-4853-9ee6-e05cc1a98ac2,8,7
1313,15,0.0,softmaxwell,Sun Tzu,2,08a431c6-7b6d-48d2-ad08-5b7e3530528d,10,9
1313,16,0.0,Sefirot,Eva-00-C9,1,82400a09-21a8-4bf5-8314-cdc3089d8ce8,11,10
1313,17,0.0,CYAN HELLSTAR,sian-cyan7-gravity,1,33e14014-87b4-48f4-8aeb-c165f3a6c8f8,11,12
1313,18,0.0,Larslllllll,hermes-proxywar-opportunist-raider,1,b54b6ea0-75bc-43e3-9095-52dcf3151399,10,13
1313,19,0.0,djizus,gandhi,22,9c207119-9506-43ab-b8c9-d9db573ccbee,9,14
1313,20,0.0,Calc,my-proxywar-agent,177,8eb8f72d-2a81-4f76-9530-66faaa1a2f3f,7,16
1313,21,0.0,Ari Sklar,arisk-proxywar-starter,1,540eec90-0608-4dcd-9d25-c7d4a654dfe9,4,19
1313,22,0.0,odin free,underpants switch speed,2,b14cb801-07a7-4559-a3c4-a7419fe39929,2,21
1313,23,0.0,Auri,proxywar-keystone,46,4317e3a9-a40b-4705-8c18-93887c8d5416,1,22
1315,1,0.625,K1Z Mickey Mouse,mickey-mouse-intent,1,7329eda7-b041-4853-9ee6-e05cc1a98ac2,8,7
1315,2,0.5,Andre von Houck,kutuzov,29,7963364f-beea-412b-8f33-db0683aed4d9,6,17
1315,3,0.14285714285714285,daveey,daveey-proxywar,24,3ed5713d-7940-45f1-b347-76d596b90fe8,7,6
1315,4,0.14285714285714285,Calc,my-proxywar-agent,177,8eb8f72d-2a81-4f76-9530-66faaa1a2f3f,7,16
1315,5,0.1,softmaxwell,Sun Tzu,2,08a431c6-7b6d-48d2-ad08-5b7e3530528d,10,9
1315,6,0.08333333333333333,SIAN VOIDCROWN,sian-cyan7-katana,1,7ba41bac-137d-4db2-99df-303ff29e2383,12,11
1315,7,0.0,richard,co-gas-proxywar-richard,7,cea2bb5b-add0-4dd3-aa32-9442280142c5,1,0
1315,8,0.0,James Botts,jamesboggs-warlord,1,dffb6fb2-673e-4be5-9e35-ba69d6731754,2,1
1315,9,0.0,docxology,daf-proxywar-v2,1,4110c5a3-f340-44d6-ad60-106f5672df88,3,2
1315,10,0.0,Ron @ SWGY,ron-frontier-ranker,1,2b8cdf1f-7602-4340-ac38-3e6eba911ec7,4,3
1315,11,0.0,relh,co-gas-proxywar-relhalpha,3,b378acb9-2446-45c9-b3ce-67eac8e72170,5,4
1315,12,0.0,salomon-shdow,fortress-empire-ohf,13,13cfba2f-2270-4b1f-97a2-d9cd3d391b21,6,5
1315,13,0.0,Captain Underpants Maximum Aura,captain-underpants-max-aura,1,348b11ff-29b1-4743-b456-e735dbf1520d,9,8
1315,14,0.0,Sefirot,Eva-00-C9,1,82400a09-21a8-4bf5-8314-cdc3089d8ce8,11,10
1315,15,0.0,CYAN HELLSTAR,sian-cyan7-gravity,1,33e14014-87b4-48f4-8aeb-c165f3a6c8f8,11,12
1315,16,0.0,Larslllllll,hermes-proxywar-opportunist-raider,1,b54b6ea0-75bc-43e3-9095-52dcf3151399,10,13
1315,17,0.0,djizus,gandhi,22,9c207119-9506-43ab-b8c9-d9db573ccbee,9,14
1315,18,0.0,Jordan,jordan-proxywar-auto,10,d9f07511-b1c6-4a4c-ba13-6d9cb3a5e8de,8,15
1315,19,0.0,antheducation,tasksmith-economy,1,ca13c341-98c5-44c8-8c59-1da7412d263b,5,18
1315,20,0.0,Ari Sklar,arisk-proxywar-starter,1,540eec90-0608-4dcd-9d25-c7d4a654dfe9,4,19
1315,21,0.0,0d1novizzz,xX_UwU_Senpai_420_Xx,10,6274f77a-aee1-4a95-9020-43899cafdb35,3,20
1315,22,0.0,odin free,underpants switch speed,2,b14cb801-07a7-4559-a3c4-a7419fe39929,2,21
1315,23,0.0,Auri,proxywar-keystone,46,4317e3a9-a40b-4705-8c18-93887c8d5416,1,22
1317,1,1.0,richard,co-gas-proxywar-richard,7,cea2bb5b-add0-4dd3-aa32-9442280142c5,1,0
1317,2,0.6,antheducation,tasksmith-economy,1,ca13c341-98c5-44c8-8c59-1da7412d263b,5,18
1317,3,0.3333333333333333,Andre von Houck,kutuzov,29,7963364f-beea-412b-8f33-db0683aed4d9,6,17
1317,4,0.2857142857142857,daveey,daveey-proxywar,24,3ed5713d-7940-45f1-b347-76d596b90fe8,7,6
1317,5,0.2,relh,co-gas-proxywar-relhalpha,3,b378acb9-2446-45c9-b3ce-67eac8e72170,5,4
1317,6,0.18181818181818182,CYAN HELLSTAR,sian-cyan7-gravity,1,33e14014-87b4-48f4-8aeb-c165f3a6c8f8,11,12
1317,7,0.1,softmaxwell,Sun Tzu,2,08a431c6-7b6d-48d2-ad08-5b7e3530528d,10,9
1317,8,0.0,James Botts,jamesboggs-warlord,1,dffb6fb2-673e-4be5-9e35-ba69d6731754,2,1
1317,9,0.0,docxology,daf-proxywar-v2,1,4110c5a3-f340-44d6-ad60-106f5672df88,3,2
1317,10,0.0,Ron @ SWGY,ron-frontier-ranker,1,2b8cdf1f-7602-4340-ac38-3e6eba911ec7,4,3
1317,11,0.0,salomon-shdow,fortress-empire-ohf,13,13cfba2f-2270-4b1f-97a2-d9cd3d391b21,6,5
1317,12,0.0,K1Z Mickey Mouse,mickey-mouse-intent,1,7329eda7-b041-4853-9ee6-e05cc1a98ac2,8,7
1317,13,0.0,Captain Underpants Maximum Aura,captain-underpants-max-aura,1,348b11ff-29b1-4743-b456-e735dbf1520d,9,8
1317,14,0.0,Sefirot,Eva-00-C9,1,82400a09-21a8-4bf5-8314-cdc3089d8ce8,11,10
1317,15,0.0,SIAN VOIDCROWN,sian-cyan7-katana,1,7ba41bac-137d-4db2-99df-303ff29e2383,12,11
1317,16,0.0,Larslllllll,hermes-proxywar-opportunist-raider,1,b54b6ea0-75bc-43e3-9095-52dcf3151399,10,13
1317,17,0.0,djizus,gandhi,22,9c207119-9506-43ab-b8c9-d9db573ccbee,9,14
1317,18,0.0,Jordan,jordan-proxywar-auto,10,d9f07511-b1c6-4a4c-ba13-6d9cb3a5e8de,8,15
1317,19,0.0,Calc,my-proxywar-agent,177,8eb8f72d-2a81-4f76-9530-66faaa1a2f3f,7,16
1317,20,0.0,Ari Sklar,arisk-proxywar-starter,1,540eec90-0608-4dcd-9d25-c7d4a654dfe9,4,19
1317,21,0.0,0d1novizzz,xX_UwU_Senpai_420_Xx,10,6274f77a-aee1-4a95-9020-43899cafdb35,3,20
1317,22,0.0,odin free,underpants switch speed,2,b14cb801-07a7-4559-a3c4-a7419fe39929,2,21
1317,23,0.0,accelerando-eacc,accelerando-openfront-harness,1,ff7a3e59-8c2d-483f-b114-e9567c3813eb,1,22
1318,1,0.6666666666666666,SIAN VOIDCROWN,sian-cyan7-katana,1,7ba41bac-137d-4db2-99df-303ff29e2383,12,11
1318,2,0.2857142857142857,daveey,daveey-proxywar,24,3ed5713d-7940-45f1-b347-76d596b90fe8,7,6
1318,3,0.16666666666666666,antheducation,tasksmith-economy,1,ca13c341-98c5-44c8-8c59-1da7412d263b,6,18
1318,4,0.125,Calc,my-proxywar-agent,177,8eb8f72d-2a81-4f76-9530-66faaa1a2f3f,8,16
1318,5,0.09090909090909091,Larslllllll,hermes-proxywar-opportunist-raider,1,b54b6ea0-75bc-43e3-9095-52dcf3151399,11,13
1318,6,0.0,richard,co-gas-proxywar-richard,7,cea2bb5b-add0-4dd3-aa32-9442280142c5,1,0
1318,7,0.0,James Botts,jamesboggs-warlord,1,dffb6fb2-673e-4be5-9e35-ba69d6731754,2,1
1318,8,0.0,docxology,daf-proxywar-v2,1,4110c5a3-f340-44d6-ad60-106f5672df88,3,2
1318,9,0.0,Ron @ SWGY,ron-frontier-ranker,1,2b8cdf1f-7602-4340-ac38-3e6eba911ec7,4,3
1318,10,0.0,relh,co-gas-proxywar-relhalpha,3,b378acb9-2446-45c9-b3ce-67eac8e72170,5,4
1318,11,0.0,salomon-shdow,fortress-empire-ohf,13,13cfba2f-2270-4b1f-97a2-d9cd3d391b21,6,5
1318,12,0.0,K1Z Mickey Mouse,mickey-mouse-intent,1,7329eda7-b041-4853-9ee6-e05cc1a98ac2,8,7
1318,13,0.0,Captain Underpants Maximum Aura,captain-underpants-max-aura,1,348b11ff-29b1-4743-b456-e735dbf1520d,9,8
1318,14,0.0,softmaxwell,Sun Tzu,2,08a431c6-7b6d-48d2-ad08-5b7e3530528d,10,9
1318,15,0.0,Sefirot,Eva-00-C9,1,82400a09-21a8-4bf5-8314-cdc3089d8ce8,11,10
1318,16,0.0,CYAN HELLSTAR,sian-cyan7-gravity,1,33e14014-87b4-48f4-8aeb-c165f3a6c8f8,12,12
1318,17,0.0,djizus,gandhi,22,9c207119-9506-43ab-b8c9-d9db573ccbee,10,14
1318,18,0.0,Jordan,jordan-proxywar-auto,10,d9f07511-b1c6-4a4c-ba13-6d9cb3a5e8de,9,15
1318,19,0.0,Andre von Houck,kutuzov,29,7963364f-beea-412b-8f33-db0683aed4d9,7,17
1318,20,0.0,Ari Sklar,arisk-proxywar-starter,1,540eec90-0608-4dcd-9d25-c7d4a654dfe9,5,19
1318,21,0.0,0d1novizzz,xX_UwU_Senpai_420_Xx,10,6274f77a-aee1-4a95-9020-43899cafdb35,4,20
1318,22,0.0,odin free,underpants switch speed,2,b14cb801-07a7-4559-a3c4-a7419fe39929,3,21
1318,23,0.0,accelerando-eacc,accelerando-openfront-harness,1,ff7a3e59-8c2d-483f-b114-e9567c3813eb,2,22
1318,24,0.0,Auri,proxywar-keystone,49,6a9af27d-33b4-4d9f-8487-bcef7452eff9,1,23
1319,1,0.625,Calc,my-proxywar-agent,177,8eb8f72d-2a81-4f76-9530-66faaa1a2f3f,8,16
1319,2,0.3333333333333333,CYAN HELLSTAR,sian-cyan7-gravity,1,33e14014-87b4-48f4-8aeb-c165f3a6c8f8,12,12
1319,3,0.25,0d1novizzz,xX_UwU_Senpai_420_Xx,10,6274f77a-aee1-4a95-9020-43899cafdb35,4,20
1319,4,0.2,relh,co-gas-proxywar-relhalpha,3,b378acb9-2446-45c9-b3ce-67eac8e72170,5,4
1319,5,0.1,softmaxwell,Sun Tzu,2,08a431c6-7b6d-48d2-ad08-5b7e3530528d,10,9
1319,6,0.08333333333333333,SIAN VOIDCROWN,sian-cyan7-katana,1,7ba41bac-137d-4db2-99df-303ff29e2383,12,11
1319,7,0.0,richard,co-gas-proxywar-richard,7,cea2bb5b-add0-4dd3-aa32-9442280142c5,1,0
1319,8,0.0,James Botts,jamesboggs-warlord,1,dffb6fb2-673e-4be5-9e35-ba69d6731754,2,1
1319,9,0.0,docxology,daf-proxywar-v2,1,4110c5a3-f340-44d6-ad60-106f5672df88,3,2
1319,10,0.0,Ron @ SWGY,ron-frontier-ranker,1,2b8cdf1f-7602-4340-ac38-3e6eba911ec7,4,3
1319,11,0.0,salomon-shdow,fortress-empire-ohf,13,13cfba2f-2270-4b1f-97a2-d9cd3d391b21,6,5
1319,12,0.0,daveey,daveey-proxywar,24,3ed5713d-7940-45f1-b347-76d596b90fe8,7,6
1319,13,0.0,K1Z Mickey Mouse,mickey-mouse-intent,1,7329eda7-b041-4853-9ee6-e05cc1a98ac2,8,7
1319,14,0.0,Captain Underpants Maximum Aura,captain-underpants-max-aura,1,348b11ff-29b1-4743-b456-e735dbf1520d,9,8
1319,15,0.0,Sefirot,Eva-00-C9,1,82400a09-21a8-4bf5-8314-cdc3089d8ce8,11,10
1319,16,0.0,Larslllllll,hermes-proxywar-opportunist-raider,1,b54b6ea0-75bc-43e3-9095-52dcf3151399,11,13
1319,17,0.0,djizus,gandhi,22,9c207119-9506-43ab-b8c9-d9db573ccbee,10,14
1319,18,0.0,Jordan,jordan-proxywar-auto,10,d9f07511-b1c6-4a4c-ba13-6d9cb3a5e8de,9,15
1319,19,0.0,Andre von Houck,kutuzov,29,7963364f-beea-412b-8f33-db0683aed4d9,7,17
1319,20,0.0,antheducation,tasksmith-economy,1,ca13c341-98c5-44c8-8c59-1da7412d263b,6,18
1319,21,0.0,Ari Sklar,arisk-proxywar-starter,1,540eec90-0608-4dcd-9d25-c7d4a654dfe9,5,19
1319,22,0.0,odin free,underpants switch speed,2,b14cb801-07a7-4559-a3c4-a7419fe39929,3,21
1319,23,0.0,accelerando-eacc,accelerando-openfront-harness,1,ff7a3e59-8c2d-483f-b114-e9567c3813eb,2,22
1319,24,0.0,Auri,proxywar-keystone,49,6a9af27d-33b4-4d9f-8487-bcef7452eff9,1,23
1320,1,0.42857142857142855,daveey,daveey-proxywar,24,3ed5713d-7940-45f1-b347-76d596b90fe8,7,6
1320,2,0.3333333333333333,docxology,daf-proxywar-v2,1,4110c5a3-f340-44d6-ad60-106f5672df88,3,2
1320,3,0.25,CYAN HELLSTAR,sian-cyan7-gravity,1,33e14014-87b4-48f4-8aeb-c165f3a6c8f8,12,12
1320,4,0.25,0d1novizzz,xX_UwU_Senpai_420_Xx,10,6274f77a-aee1-4a95-9020-43899cafdb35,4,20
1320,5,0.16666666666666666,SIAN VOIDCROWN,sian-cyan7-katana,1,7ba41bac-137d-4db2-99df-303ff29e2383,12,11
1320,6,0.14285714285714285,Andre von Houck,kutuzov,29,7963364f-beea-412b-8f33-db0683aed4d9,7,17
1320,7,0.1111111111111111,Captain Underpants Maximum Aura,captain-underpants-max-aura,1,348b11ff-29b1-4743-b456-e735dbf1520d,9,8
1320,8,0.1,softmaxwell,Sun Tzu,2,08a431c6-7b6d-48d2-ad08-5b7e3530528d,10,9
1320,9,0.0,richard,co-gas-proxywar-richard,7,cea2bb5b-add0-4dd3-aa32-9442280142c5,1,0
1320,10,0.0,James Botts,jamesboggs-warlord,1,dffb6fb2-673e-4be5-9e35-ba69d6731754,2,1
1320,11,0.0,Ron @ SWGY,ron-frontier-ranker,1,2b8cdf1f-7602-4340-ac38-3e6eba911ec7,4,3
1320,12,0.0,relh,co-gas-proxywar-relhalpha,3,b378acb9-2446-45c9-b3ce-67eac8e72170,5,4
1320,13,0.0,salomon-shdow,fortress-empire-ohf,13,13cfba2f-2270-4b1f-97a2-d9cd3d391b21,6,5
1320,14,0.0,K1Z Mickey Mouse,mickey-mouse-intent,1,7329eda7-b041-4853-9ee6-e05cc1a98ac2,8,7
1320,15,0.0,Sefirot,Eva-00-C9,1,82400a09-21a8-4bf5-8314-cdc3089d8ce8,11,10
1320,16,0.0,Larslllllll,hermes-proxywar-opportunist-raider,1,b54b6ea0-75bc-43e3-9095-52dcf3151399,11,13
1320,17,0.0,djizus,gandhi,22,9c207119-9506-43ab-b8c9-d9db573ccbee,10,14
1320,18,0.0,Jordan,jordan-proxywar-auto,10,d9f07511-b1c6-4a4c-ba13-6d9cb3a5e8de,9,15
1320,19,0.0,Calc,my-proxywar-agent,177,8eb8f72d-2a81-4f76-9530-66faaa1a2f3f,8,16
1320,20,0.0,antheducation,tasksmith-economy,1,ca13c341-98c5-44c8-8c59-1da7412d263b,6,18
1320,21,0.0,Ari Sklar,arisk-proxywar-starter,1,540eec90-0608-4dcd-9d25-c7d4a654dfe9,5,19
1320,22,0.0,odin free,underpants switch speed,2,b14cb801-07a7-4559-a3c4-a7419fe39929,3,21
1320,23,0.0,Auri,proxywar-keystone,49,6a9af27d-33b4-4d9f-8487-bcef7452eff9,2,22
1320,24,0.0,accelerando-eacc,accelerando-openfront-harness,2,c797aac1-bcb7-4f1b-816b-91fdfc326cda,1,23
1321,1,0.4,relh,co-gas-proxywar-relhalpha,3,b378acb9-2446-45c9-b3ce-67eac8e72170,5,4
1321,2,0.3333333333333333,Jordan,jordan-proxywar-auto,10,d9f07511-b1c6-4a4c-ba13-6d9cb3a5e8de,9,15
1321,3,0.25,SIAN VOIDCROWN,sian-cyan7-katana,1,7ba41bac-137d-4db2-99df-303ff29e2383,12,11
1321,4,0.25,Calc,my-proxywar-agent,177,8eb8f72d-2a81-4f76-9530-66faaa1a2f3f,8,16
1321,5,0.25,0d1novizzz,xX_UwU_Senpai_420_Xx,10,6274f77a-aee1-4a95-9020-43899cafdb35,4,20
1321,6,0.1111111111111111,Captain Underpants Maximum Aura,captain-underpants-max-aura,1,348b11ff-29b1-4743-b456-e735dbf1520d,9,8
1321,7,0.09090909090909091,Larslllllll,hermes-proxywar-opportunist-raider,1,b54b6ea0-75bc-43e3-9095-52dcf3151399,11,13
1321,8,0.0,richard,co-gas-proxywar-richard,7,cea2bb5b-add0-4dd3-aa32-9442280142c5,1,0
1321,9,0.0,James Botts,jamesboggs-warlord,1,dffb6fb2-673e-4be5-9e35-ba69d6731754,2,1
1321,10,0.0,docxology,daf-proxywar-v2,1,4110c5a3-f340-44d6-ad60-106f5672df88,3,2
1321,11,0.0,Ron @ SWGY,ron-frontier-ranker,1,2b8cdf1f-7602-4340-ac38-3e6eba911ec7,4,3
1321,12,0.0,salomon-shdow,fortress-empire-ohf,13,13cfba2f-2270-4b1f-97a2-d9cd3d391b21,6,5
1321,13,0.0,daveey,daveey-proxywar,24,3ed5713d-7940-45f1-b347-76d596b90fe8,7,6
1321,14,0.0,K1Z Mickey Mouse,mickey-mouse-intent,1,7329eda7-b041-4853-9ee6-e05cc1a98ac2,8,7
1321,15,0.0,softmaxwell,Sun Tzu,2,08a431c6-7b6d-48d2-ad08-5b7e3530528d,10,9
1321,16,0.0,Sefirot,Eva-00-C9,1,82400a09-21a8-4bf5-8314-cdc3089d8ce8,11,10
1321,17,0.0,CYAN HELLSTAR,sian-cyan7-gravity,1,33e14014-87b4-48f4-8aeb-c165f3a6c8f8,12,12
1321,18,0.0,djizus,gandhi,22,9c207119-9506-43ab-b8c9-d9db573ccbee,10,14
1321,19,0.0,Andre von Houck,kutuzov,29,7963364f-beea-412b-8f33-db0683aed4d9,7,17
1321,20,0.0,antheducation,tasksmith-economy,1,ca13c341-98c5-44c8-8c59-1da7412d263b,6,18
1321,21,0.0,Ari Sklar,arisk-proxywar-starter,1,540eec90-0608-4dcd-9d25-c7d4a654dfe9,5,19
1321,22,0.0,odin free,underpants switch speed,2,b14cb801-07a7-4559-a3c4-a7419fe39929,3,21
1321,23,0.0,Auri,proxywar-keystone,49,6a9af27d-33b4-4d9f-8487-bcef7452eff9,2,22
1321,24,0.0,accelerando-eacc,accelerando-openfront-harness,2,c797aac1-bcb7-4f1b-816b-91fdfc326cda,1,23
1322,1,0.5,0d1novizzz,xX_UwU_Senpai_420_Xx,10,6274f77a-aee1-4a95-9020-43899cafdb35,4,20
1322,2,0.2857142857142857,daveey,daveey-proxywar,24,3ed5713d-7940-45f1-b347-76d596b90fe8,7,6
1322,3,0.25,K1Z Mickey Mouse,mickey-mouse-intent,1,7329eda7-b041-4853-9ee6-e05cc1a98ac2,8,7
1322,4,0.25,Calc,my-proxywar-agent,177,8eb8f72d-2a81-4f76-9530-66faaa1a2f3f,8,16
1322,5,0.2222222222222222,Captain Underpants Maximum Aura,captain-underpants-max-aura,1,348b11ff-29b1-4743-b456-e735dbf1520d,9,8
1322,6,0.16666666666666666,salomon-shdow,fortress-empire-ohf,13,13cfba2f-2270-4b1f-97a2-d9cd3d391b21,6,5
1322,7,0.16666666666666666,CYAN HELLSTAR,sian-cyan7-gravity,1,33e14014-87b4-48f4-8aeb-c165f3a6c8f8,12,12
1322,8,0.0,richard,co-gas-proxywar-richard,7,cea2bb5b-add0-4dd3-aa32-9442280142c5,1,0
1322,9,0.0,James Botts,jamesboggs-warlord,1,dffb6fb2-673e-4be5-9e35-ba69d6731754,2,1
1322,10,0.0,docxology,daf-proxywar-v2,1,4110c5a3-f340-44d6-ad60-106f5672df88,3,2
1322,11,0.0,Ron @ SWGY,ron-frontier-ranker,1,2b8cdf1f-7602-4340-ac38-3e6eba911ec7,4,3
1322,12,0.0,relh,co-gas-proxywar-relhalpha,3,b378acb9-2446-45c9-b3ce-67eac8e72170,5,4
1322,13,0.0,softmaxwell,Sun Tzu,2,08a431c6-7b6d-48d2-ad08-5b7e3530528d,10,9
1322,14,0.0,Sefirot,Eva-00-C9,1,82400a09-21a8-4bf5-8314-cdc3089d8ce8,11,10
1322,15,0.0,SIAN VOIDCROWN,sian-cyan7-katana,1,7ba41bac-137d-4db2-99df-303ff29e2383,12,11
1322,16,0.0,Larslllllll,hermes-proxywar-opportunist-raider,1,b54b6ea0-75bc-43e3-9095-52dcf3151399,11,13
1322,17,0.0,djizus,gandhi,22,9c207119-9506-43ab-b8c9-d9db573ccbee,10,14
1322,18,0.0,Jordan,jordan-proxywar-auto,10,d9f07511-b1c6-4a4c-ba13-6d9cb3a5e8de,9,15
1322,19,0.0,Andre von Houck,kutuzov,29,7963364f-beea-412b-8f33-db0683aed4d9,7,17
1322,20,0.0,antheducation,tasksmith-economy,1,ca13c341-98c5-44c8-8c59-1da7412d263b,6,18
1322,21,0.0,Ari Sklar,arisk-proxywar-starter,1,540eec90-0608-4dcd-9d25-c7d4a654dfe9,5,19
1322,22,0.0,odin free,underpants switch speed,2,b14cb801-07a7-4559-a3c4-a7419fe39929,3,21
1322,23,0.0,Auri,proxywar-keystone,49,6a9af27d-33b4-4d9f-8487-bcef7452eff9,2,22
1322,24,0.0,accelerando-eacc,accelerando-openfront-harness,2,c797aac1-bcb7-4f1b-816b-91fdfc326cda,1,23
1324,1,0.5833333333333334,SIAN VOIDCROWN,sian-cyan7-katana,1,7ba41bac-137d-4db2-99df-303ff29e2383,12,11
1324,2,0.5,0d1novizzz,xX_UwU_Senpai_420_Xx,10,6274f77a-aee1-4a95-9020-43899cafdb35,4,20
1324,3,0.18181818181818182,Larslllllll,hermes-proxywar-opportunist-raider,1,b54b6ea0-75bc-43e3-9095-52dcf3151399,11,13
1324,4,0.16666666666666666,antheducation,tasksmith-economy,1,ca13c341-98c5-44c8-8c59-1da7412d263b,6,18
1324,5,0.125,Calc,my-proxywar-agent,177,8eb8f72d-2a81-4f76-9530-66faaa1a2f3f,8,16
1324,6,0.0,richard,co-gas-proxywar-richard,7,cea2bb5b-add0-4dd3-aa32-9442280142c5,1,0
1324,7,0.0,James Botts,jamesboggs-warlord,1,dffb6fb2-673e-4be5-9e35-ba69d6731754,2,1
1324,8,0.0,docxology,daf-proxywar-v2,1,4110c5a3-f340-44d6-ad60-106f5672df88,3,2
1324,9,0.0,Ron @ SWGY,ron-frontier-ranker,1,2b8cdf1f-7602-4340-ac38-3e6eba911ec7,4,3
1324,10,0.0,relh,co-gas-proxywar-relhalpha,3,b378acb9-2446-45c9-b3ce-67eac8e72170,5,4
1324,11,0.0,salomon-shdow,fortress-empire-ohf,13,13cfba2f-2270-4b1f-97a2-d9cd3d391b21,6,5
1324,12,0.0,daveey,daveey-proxywar,24,3ed5713d-7940-45f1-b347-76d596b90fe8,7,6
1324,13,0.0,K1Z Mickey Mouse,mickey-mouse-intent,1,7329eda7-b041-4853-9ee6-e05cc1a98ac2,8,7
1324,14,0.0,Captain Underpants Maximum Aura,captain-underpants-max-aura,1,348b11ff-29b1-4743-b456-e735dbf1520d,9,8
1324,15,0.0,softmaxwell,Sun Tzu,2,08a431c6-7b6d-48d2-ad08-5b7e3530528d,10,9
1324,16,0.0,Sefirot,Eva-00-C9,1,82400a09-21a8-4bf5-8314-cdc3089d8ce8,11,10
